,id,compactness,area,length,n_nodes,is_outlier
244,235787130,0.5590395207176435,9.178013000069011e-08,0.0017140800997305875,9,1
245,236239410,0.36843066769211774,1.2250012499916974e-07,0.0021957516431540744,9,1
246,236239474,0.33400439246736296,7.092310000067057e-08,0.0014816720034318556,5,1
247,236239572,0.5594071450369921,5.186499499989171e-08,0.0010600751259412645,5,1
248,236239700,0.20698639051361928,3.2564357999974606e-07,0.0038378762420810297,8,-1
249,240743738,0.3909422541700556,3.0911859999843267e-08,0.0009229173975410565,5,1
250,240743740,0.6235227550412162,6.868485000178843e-08,0.0011839760617191393,5,1
251,240743742,0.4030458205093137,4.382517000114298e-08,0.001087312241385701,5,1
252,240743744,0.4916191221682025,6.019459499997463e-08,0.0012649601913768205,7,1
253,240743746,0.2513842651872752,6.416781000259066e-08,0.0015830734970666178,7,1
254,240743748,0.4771040527840881,3.8090544999440135e-08,0.0009595546851368131,5,1
255,240743750,0.16753434809423653,1.4305162000178086e-07,0.002771047150041358,5,1
256,240743752,0.35092417758879785,4.5097310000932685e-08,0.0011619302645086162,5,1
257,240743754,0.3077524044820465,4.7492479999555937e-08,0.0012515463635311822,5,1
258,240743756,0.16753434806947606,1.4305161999980847e-07,0.002771047150048825,5,1
259,240759590,0.5064004746727362,8.434499000038218e-08,0.0016224837910293307,9,1
260,240866088,0.2224515245668574,6.32228899997583e-08,0.0017316122162364135,9,1
261,240972904,0.4832808884153838,4.7943910002028684e-08,0.001068394594103509,5,1
262,240972906,0.20899355874233905,8.983858000315975e-08,0.002002354323185158,5,1
263,240972908,0.3082031472579103,4.058965499893943e-08,0.0011536170778377072,5,1
264,240972910,0.2120418573710057,6.211921500100268e-08,0.0017544806726711984,9,1
265,240972912,0.2834701467728321,6.341778999702837e-08,0.0014887762551452988,5,1
266,240972916,0.28715649554565426,6.040920000035698e-08,0.0014458225824154182,5,1
267,240972920,0.40670672389820617,3.432827999983673e-08,0.0009588750944493832,5,1
268,240972924,0.2537254516398047,4.421500000081319e-08,0.0012980819715265875,5,1
269,240972926,0.2668478859022061,5.883285499895513e-08,0.001467985118120431,5,1
270,240972928,0.4113771706893853,4.4156820000185254e-08,0.0012618465521828154,9,1
271,240972934,0.2755300025863927,6.214118999938287e-08,0.0014900053036168606,5,1
272,240972938,0.41315799447865575,3.2514599999632323e-08,0.0009280773759921656,5,1
273,240972940,0.3545648868035318,5.033965999980502e-08,0.0012195953447877409,5,1
274,240972942,0.2871526146042842,4.306071999888957e-08,0.001220689890622676,5,1
275,240972944,0.24932383137428854,5.4322494999337935e-08,0.0015020993211714436,9,1
276,240972948,0.2493003087771717,5.4325880000483584e-08,0.001502196781003669,9,1
277,240974884,0.6319322896883586,2.4266289998929748e-08,0.0006982019264138721,5,1
278,240974890,0.4359060458437045,5.325016499798498e-08,0.0012693988913131632,8,1
279,240974892,0.3589909587135253,6.035722000093263e-08,0.0013294383930279206,5,1
280,240974894,0.5547761972889438,4.501720000127867e-08,0.0009901436918834943,5,1
281,240974898,0.5546534685721161,2.7020835000436068e-08,0.0007671223204962857,5,1
282,240974902,0.5245996145485989,2.0906450000001462e-08,0.0006868044442251543,5,1
283,240979082,0.427558448989808,4.3404899999913654e-08,0.001060826656279727,5,1
284,240979084,0.4332195559747434,4.5322960001676935e-08,0.0010791390089959496,5,1
285,240979086,0.45117238994728404,4.7065950000361667e-08,0.0010844887462460881,5,1
286,240979090,0.432637121498662,4.2299664999989337e-08,0.0010429735034354242,5,1
287,240979092,0.7923894341434121,3.603902000038252e-08,0.0007985620016303793,5,1
288,240981128,0.7896545646601694,3.2829380000362905e-08,0.0008564802866204884,11,1
289,240981134,0.3661325585111971,6.79107399990872e-08,0.001461454148887247,13,1
290,240981136,0.5483671483762421,3.7915099999489885e-08,0.0009620455092339114,9,1
291,240981138,0.2548865302949943,9.048364500093495e-08,0.002110814621667911,11,1
292,240986118,0.68551275498813,3.957441999951138e-08,0.0009019050609175908,9,1
293,240986120,0.9473480497349748,1.1345938499970367e-07,0.0013526545303083686,5,-1
294,240986122,0.3163420484301409,5.460744000177746e-08,0.0013255367118996295,5,1
295,240986124,0.4929847256391381,3.454712000053619e-08,0.0009024843498460148,5,1
296,240986126,0.3550995579710736,4.0028509999149046e-08,0.001087122987103558,5,1
297,240986128,0.5115461189427332,3.524229000077353e-08,0.0009005813790856074,5,1
298,240986130,0.567270871325411,6.137218000035182e-08,0.0013202778409187774,9,1
299,240986132,0.7285746830542902,5.2687405000086676e-08,0.0011032243101590524,9,1
300,240986134,0.660122428268256,3.966591499937892e-08,0.0009840864250246256,9,1
301,240986136,0.3074400787820183,5.768764999787567e-08,0.0013770965350716946,5,1
302,240986138,0.4700547444174084,3.3047485000062155e-08,0.0009820098002719403,9,1
303,240986140,0.5593676698637706,3.3921539999731514e-08,0.0009045599672272977,10,1
304,240986142,0.8155432982000294,4.994152999958981e-08,0.0010336831985948117,7,1
305,240986144,0.8547393111416427,8.132412000072197e-08,0.0013606155421433256,16,-1
306,240986146,0.3026560312080801,5.521831999703881e-08,0.0013554135333282715,5,1
307,240986148,0.5934577952056999,2.7398410000095182e-08,0.0007960912232216113,9,1
308,240986150,0.3472344947471808,5.158930000107261e-08,0.00124511744119814,5,1
309,240986152,0.3617754238705916,3.222608000005089e-08,0.0009695109349175519,5,1
310,241041950,0.7656651188735729,3.0227405000425134e-08,0.000738486665441329,5,1
311,241224494,0.7020022831212128,2.679800999975645e-08,0.0007547217759117607,11,1
312,241224496,0.3170646249094097,1.271715450047802e-07,0.0023198085950189647,9,1
313,241224500,0.4071152497987944,9.297479499679641e-08,0.0017729387982222328,7,1
314,241224502,0.5859011035470514,4.183114999942192e-08,0.0009381246044432596,5,1
315,241224506,0.6898649442469119,2.939861500114794e-08,0.000790402916987791,13,1
316,241224512,0.4800685201564199,5.322774000156921e-08,0.0011282053278746885,5,1
317,241224520,0.4455817052374928,5.5906704998575245e-08,0.001273215728411844,12,1
318,241228524,0.7393715058851841,2.0136829999984802e-08,0.0006085878236563714,5,1
319,241228526,0.3960603654706469,5.0895330000878935e-08,0.0013056984543931929,9,1
320,241228532,0.5655008236445633,2.7719070000742918e-08,0.0008377372400544457,13,1
321,241228536,0.3622724506360776,6.280747000097079e-08,0.0013528654589260304,5,1
322,241228538,0.7393715059751697,2.0136830000282875e-08,0.0006085878236526982,5,1
323,241228542,0.7393715059102512,2.0136829999258984e-08,0.0006085878236336733,5,1
324,241228546,0.40677607364541374,5.461071499812863e-08,0.0012113088281629635,5,1
325,241228552,0.642520100800109,7.74019249992945e-08,0.0014906749717839972,13,1
326,241228554,0.7075230093846162,7.225870500245555e-08,0.0013243836377205605,7,1
327,241228558,0.4217551264065029,1.3049111000299278e-07,0.002707462110380775,11,1
328,241246242,0.7165923200845895,2.0428349999810432e-08,0.0006200757191742368,5,1
329,241246246,0.7438129633482091,2.043602000026148e-08,0.0006139471544779121,5,1
330,241332550,0.3928523541057363,5.383328500059823e-08,0.001216956914743341,5,1
331,241332556,0.5071255423737207,1.0008646000064511e-07,0.0017620001576262442,9,1
332,241506268,0.6400788154907389,7.084202000038707e-08,0.0014927227563770002,13,1
333,241506270,0.2679069321140053,5.2942129998965634e-08,0.0014498420191913972,12,1
334,241506272,0.7599406272101249,2.3055610000416607e-08,0.0006460785198487218,5,1
335,241506274,0.4839540783141806,3.1467739999099886e-08,0.0008664068651708473,5,1
